geneId	ctrl_1	ctrl_2	ctrl_3	kras_1	kras_2	kras_3
MAP3K20-AS1	0	1	2	2	4	0
AC007431.2	0	0	0	0	0	0
SPRYD4	466	567	539	503	428	441
FAT4	220	261	247	347	238	297
FP325330.3	0	0	0	0	0	0
AL583809.1	0	0	0	0	0	0
AC084211.1	0	0	0	0	0	0
AC026333.3	0	0	1	0	0	0
CCR1	1	0	0	0	0	1
C5orf38	587	444	581	406	371	524
MIR92B	0	0	0	0	0	0
DLGAP4	1738	1822	1754	1881	1414	1572
AC016769.6	2	2	0	2	1	0
HSP90AB3P	6	11	13	13	14	6
AC099494.3	0	0	0	1	0	1
PPP1R10P1	0	0	0	0	0	0
ZNRD1ASP	160	190	270	156	124	120
AC095057.1	0	0	0	0	0	0
AC100827.4	0	2	1	0	2	2
KRT9	0	0	0	0	0	0
AC005538.2	0	0	0	0	0	0
AC055811.2	0	0	3	4	0	0
AC137579.1	0	0	0	0	0	0
AL627316.1	0	0	0	0	0	0
AL109838.1	0	1	1	2	0	1
AC087763.1	0	0	0	0	0	0
CRYGN	16	22	18	9	8	9
DMP1	0	2	2	3	0	0
AL359511.1	0	0	0	0	0	0
LINC02699	0	0	0	0	0	0
TMEM248	1414	1789	1867	1721	1287	1403
ECM1P1	0	0	0	0	0	0
CFAP44-AS1	0	0	0	0	0	0
AC025465.4	0	0	0	0	0	0
FOXM1	3371	4180	3767	4522	3289	3565
HOXB7	1	1	0	0	1	0
PAK1IP1	665	998	973	1006	743	671
LMNTD2	35	28	33	27	30	44
NRBF2P6	25	23	27	19	22	13
FAM90A14P	0	0	0	0	0	0
AC016229.1	0	0	0	0	0	0
AL390877.2	0	0	0	0	0	0
ADGRG5	380	443	430	385	335	335
RNU6-454P	0	0	0	0	0	0
AC243960.5	0	0	0	0	0	0
RRAGC	261	362	448	369	268	278
AC024451.2	0	0	0	1	0	0
MIR4688	0	0	0	0	0	0
OR7C2	0	0	0	14	13	20
AC243732.1	0	0	0	0	0	0
KMT5AP1	0	0	0	0	0	0
AC026436.1	1	1	0	0	2	0
CCDC60	14	16	6	12	8	14
CATSPER4	14	16	15	7	11	10
EXOC8	384	420	451	417	311	328
LRRN1	5075	5910	7129	6937	5499	5917
AC124016.1	8	6	13	8	11	13
MIR1302-1	0	0	0	0	0	0
AC004079.3	0	0	0	0	0	0
CBX3P2	13	22	19	8	6	11
GABRR3	0	0	0	0	1	0
AC004263.2	7	10	7	5	4	6
DDTP1	0	0	0	0	0	0
MIR548AV	0	0	0	0	0	0
MIR3195	0	0	0	0	0	0
AC011462.1	0	0	0	5	0	0
AC131055.1	0	0	0	0	0	0
OTOF	12	4	7	7	5	0
AL359092.2	0	0	0	0	0	0
PATL2	4	4	4	2	2	2
AP000842.2	0	0	0	0	0	0
DDRGK1	923	961	960	973	759	887
SNAP47-AS1	0	0	0	0	0	0
HMGB1P51	0	0	0	0	0	0
CENPNP2	0	0	0	0	0	0
AC015802.1	0	0	0	0	0	0
AL162386.2	2	3	4	0	3	5
AC020917.3	0	0	0	0	0	0
TTTY19	0	0	0	0	0	0
AL133476.1	0	0	0	0	0	0
RTP1	77	78	77	97	81	83
LINC00415	0	0	0	0	0	0
OR52U1P	0	0	0	2	0	0
AC079741.1	0	0	0	0	0	0
MIR185	0	0	0	0	0	0
AL593851.1	0	0	0	0	0	0
RN7SL284P	0	0	0	0	0	0
AL139099.2	1	2	0	2	0	1
AC025678.2	0	0	0	0	0	0
AC004241.3	1	1	3	2	1	1
ARF4P3	0	0	0	0	0	0
ST13P11	0	0	0	0	0	0
AQP7P4	0	0	0	0	0	0
AC116903.1	0	0	0	0	0	0
YWHAEP5	0	0	1	0	0	0
H3P20	0	0	0	0	0	0
AC121761.1	7	8	15	12	2	5
AC004466.2	0	1	1	0	2	1
EEF1AKMT4-ECE2	3	2	3	12	10	7
ARSB	617	697	723	710	476	562
CCDC105	0	0	0	0	0	0
AL031656.1	0	0	0	0	0	0
AL136379.1	0	0	1	0	0	0
AC027228.1	0	0	0	0	0	0
AC015878.1	0	0	0	0	0	0
AL133270.1	0	0	0	0	0	0
DNAL1	313	487	489	428	320	313
AL109806.2	1	1	0	0	1	0
MRPL20	1816	2118	1945	1893	1678	1680
CDR2L	698	767	656	775	660	642
AC107391.1	0	0	0	0	0	0
AC027808.1	0	0	0	1	0	0
AL355312.3	0	0	0	0	0	0
AC092574.2	0	0	2	3	0	4
AC090739.1	0	4	7	5	2	3
OR1AC1P	0	0	0	0	0	0
GALNT5	22	23	34	24	18	17
MIR1292	0	0	0	0	0	0
GRM7-AS2	0	0	0	0	0	0
RPS18P13	0	0	0	0	0	0
KRT18P60	0	0	0	0	0	0
AC025437.1	0	0	0	0	0	0
ARHGAP27P1-BPTFP1-KPNA2P3	77	89	73	67	44	58
MIR6826	0	0	0	0	0	0
AC121757.1	1	0	0	0	0	0
RN7SKP172	0	0	0	0	0	0
AC068276.1	0	0	0	0	0	0
FSIP2-AS2	2	0	0	0	0	0
AC023141.9	0	0	0	0	0	0
AL359706.1	0	0	0	0	0	1
WDR82P1	0	0	0	0	0	0
AL034430.1	68	109	134	97	93	0
GNA14-AS1	0	0	0	0	0	0
AC010761.3	0	0	0	0	0	0
RNU6-1049P	0	0	0	0	0	0
KCTD9P3	0	0	0	0	0	0
AC084337.1	0	1	0	3	0	1
AC010132.4	1	0	4	0	0	1
AC078860.1	0	0	0	0	0	0
AC233280.19	0	0	0	0	0	0
AC006942.1	1	3	2	0	0	0
IL6-AS1	0	0	1	0	0	0
SNORD36B	0	0	0	0	0	0
AL512310.4	0	0	0	0	0	0
LRRN4	1	5	3	6	1	2
AL355355.1	0	0	0	0	0	0
HSPB2-C11orf52	6	4	2	11	2	0
RNU6-437P	0	0	0	0	0	0
CEACAMP6	0	0	0	0	0	0
AL627224.1	0	0	0	0	0	0
MTCYBP44	0	0	0	0	0	0
RNU6-625P	0	0	0	0	0	0
AC023632.5	0	0	0	0	0	0
AL359792.1	0	0	0	0	0	0
AC090707.2	0	0	0	0	0	0
MIR4521	0	0	0	0	0	0
EHD3	580	659	596	603	465	465
EEF1DP7	0	0	0	0	3	0
AP001029.1	1	1	1	0	0	0
RNU2-34P	0	0	0	0	0	0
AL031584.1	0	0	0	0	0	0
CDR1	0	0	0	0	0	0
AC009229.3	0	0	0	0	0	0
MIR23A	0	0	0	0	0	0
AL136116.2	0	0	0	0	0	0
MYO5BP3	0	0	0	0	0	0
AC021269.1	0	0	0	0	0	0
AL591030.1	151	224	228	286	215	272
SPINT3	0	0	0	0	0	0
AL731577.1	0	0	0	0	0	0
AC093765.3	0	0	0	0	0	0
RNVU1-30	3	0	0	0	0	0
AL355001.2	189	147	129	135	127	124
AC079150.1	0	0	0	0	0	0
AC139887.5	1	0	1	0	0	0
AC010976.2	0	0	0	0	0	0
AC005823.1	0	0	0	0	0	0
RNU6-561P	0	0	0	0	0	0
AC126182.1	0	0	0	0	0	0
MED6P1	0	0	0	0	0	0
OR4K4P	0	0	0	0	0	0
RNU4-42P	0	0	0	0	0	0
OR7E117P	0	0	0	1	0	0
RNU7-102P	0	0	0	0	0	0
AP003181.1	0	0	0	0	0	0
AL133335.2	0	0	0	0	0	0
AC025164.2	0	0	0	0	0	0
NPBWR1	4	3	4	1	2	2
AC087392.5	2	1	3	5	0	1
MIR548AS	0	0	0	0	0	0
AC017019.1	0	0	0	0	0	0
DHFRP1	202	401	303	263	178	297
AC110994.1	0	0	0	0	0	0
RNA5SP451	0	0	0	0	0	0
RNA5SP196	0	0	0	0	0	0
XKR3	0	0	0	0	0	0
HCAR1	8	4	3	1	0	0
UBE4B	2848	3563	3393	3580	2632	2730
SPACA3	0	0	0	0	0	0
RNU4-26P	0	0	0	0	0	0
CD40	417	503	431	409	299	283
SELENOP	437	430	619	416	415	453
UNC13C	0	2	2	0	6	0
INO80D	619	575	680	730	409	528
MNAT1	714	858	975	895	675	629
PDPN	2375	2989	3120	3593	2908	3191
UGDH	1207	1590	1551	1509	1199	1244
AC068112.1	0	0	0	0	0	0
HHAT	40	57	56	48	43	40
XIST	14	6	21	14	5	9
PRPF40A	3875	5025	5460	4694	3707	3721
DOCK7	1136	1402	1653	1415	995	1104
WDR47	153	193	213	249	166	183
ANO2	64	80	68	57	60	55
CDKN2B	2	4	1	1	2	1
RNF32	4	11	7	14	8	9
AC024563.1	0	0	0	0	0	0
NKAIN1P2	0	0	0	0	0	0
CHCHD2P2	0	0	0	0	0	0
MFAP3	467	591	684	576	445	473
FIGNL2	867	841	924	755	634	831
LRRC37A11P	218	196	204	205	136	175
LINC02777	3	2	3	1	5	0
RBM26-AS1	68	74	92	51	33	56
PHF20	1845	2219	2296	2496	1728	1876
GTF3AP6	0	0	0	0	0	0
SRP14P1	0	0	0	0	0	0
PANK4	899	1026	988	838	719	727
AC105384.1	0	0	0	0	0	0
FAM242C	1	1	1	0	3	4
PPP2R1B	1523	1994	2157	2107	1532	1672
MIR3119-2	0	0	0	0	0	0
LINC02842	0	0	0	0	0	0
AMPD2	916	1040	978	940	728	805
GAB1	468	607	656	599	401	447
TDRD15	0	0	0	0	0	0
AC245100.2	0	0	1	0	1	0
DTL	1223	1651	1693	1472	1082	1057
VSIG1	2	4	0	2	2	1
MTG2	524	607	509	515	423	408
ANKRD20A5P	0	0	0	2	0	1
PCDHGC4	410	474	519	328	306	265
LINC02669	0	0	0	1	1	0
ZNF205	504	512	480	503	443	464
GALNT9	20	23	27	15	14	18
FAM3C	1476	1671	1748	1634	1170	1261
NICN1	169	276	172	168	183	171
AC136604.2	7	5	13	5	7	5
FGFBP1	1	0	1	6	1	0
RAD9A	544	605	577	502	424	418
AL161757.3	0	0	0	0	0	0
TEX2	865	958	1006	991	772	816
AC092845.1	0	0	0	0	0	0
CD2AP	2089	2367	2670	2452	1851	1911
AC004486.1	0	0	0	0	0	0
PDLIM1P2	0	0	0	0	0	0
STUM	25	24	42	30	33	29
ADH4	0	0	0	0	0	0
SFPQP1	0	0	0	0	0	0
AC063977.3	0	0	0	0	0	0
SDCBPP1	0	0	0	0	0	0
MYOM1	20	30	19	19	12	6
XIRP2	2	3	2	2	2	2
LINC00433	0	0	0	0	0	0
GTSE1	1347	1527	1458	1528	1114	1230
MIR302CHG	1908	2447	3141	2771	2240	2557
ZYG11B	672	825	933	916	624	659
ZNF814	675	776	828	809	598	686
ORC1	1396	1669	1622	1708	1292	1334
PLEKHA8P1	121	175	179	161	116	151
THAP10	83	82	100	69	54	81
AL596245.1	0	0	0	0	0	0
RNA5SP370	0	0	0	0	0	0
ANKRD34C-AS1	0	0	0	0	0	0
RN7SL509P	0	0	0	0	0	0
MKS1	886	1072	944	926	731	712
AP005264.4	0	0	0	0	0	0
CHI3L2	0	1	3	0	0	0
SNHG8	1008	1264	1102	1092	893	893
CLEC4D	6	5	6	3	9	9
LTBP2	72	76	78	44	61	56
PRKCI	2027	2631	2985	2718	1946	2034
SHARPIN	892	935	884	829	726	734
DDX17	16255	19404	22372	18549	13428	14744
CTSL3P	0	0	0	0	0	0
OR1D4	0	0	0	0	0	0
KRT8P38	0	0	0	0	0	0
AC012123.2	0	0	0	0	0	0
MTM1	273	355	403	376	310	344
GTF2A1L	0	0	0	0	0	0
AC092802.2	0	0	0	0	0	0
BEGAIN	86	86	94	56	46	57
AC122719.2	0	0	0	0	0	0
LINC02019	11	6	10	18	4	4
USP21	831	929	991	866	682	766
LINC01668	0	0	0	0	0	0
AL355592.1	0	0	0	0	0	0
FAM151A	1	2	0	0	1	1
GXYLT1P6	0	0	2	0	3	0
AC069061.2	0	0	0	0	0	0
ADAMTS8	311	361	339	416	314	328
KLHL10	4	6	8	9	3	1
LINC01833	417	358	464	363	320	326
AC091825.1	0	0	0	0	0	0
ARHGAP19	1530	1933	2028	1983	1432	1509
RPL30P15	0	0	0	0	0	0
PURG	145	180	151	155	137	153
AC079210.1	0	0	0	0	0	0
RNU6-66P	0	0	0	0	0	0
UGT2B25P	0	0	0	0	0	0
AL355312.5	4	0	0	3	4	4
POLA2	1289	1623	1278	1325	1072	1008
LRRC8B	568	756	897	773	560	536
AC087289.2	0	3	1	0	0	1
PIGBOS1	165	218	175	203	155	153
RN7SL615P	0	0	0	0	0	0
SLC16A6	6	9	5	3	2	8
LRR1	364	464	463	411	338	338
PMM2	965	1171	1093	1212	963	1031
PPP1R8P1	0	2	0	0	0	1
AC005144.1	0	0	0	0	0	0
AL139286.2	0	0	0	0	0	0
SNX3	1056	1299	1622	1258	1080	1061
AC093510.2	1	1	1	3	0	1
LINC02715	0	0	0	0	0	0
MIR6780B	0	0	0	0	0	0
SLC2A2	0	0	0	0	0	0
AC068870.4	0	0	0	0	0	0
MIR4440	0	0	0	0	0	0
TFE3	1739	1792	1808	1913	1553	1713
RPL21P116	0	0	1	0	2	0
AC022149.1	61	151	0	140	144	0
TUBB8B	27	17	33	35	13	16
RNU6-14P	0	0	0	0	0	0
AC012513.2	0	0	0	0	0	0
MIR6734	0	0	0	0	0	0
NKG7	0	0	0	0	0	0
AL138740.1	0	0	0	0	0	0
DUOXA2	0	0	0	0	0	0
AL136295.3	0	1	0	2	0	0
AC002044.2	0	0	0	0	0	0
RNU6ATAC17P	0	0	0	0	0	0
AL353681.1	0	0	0	0	0	0
AC084125.1	0	0	0	0	0	0
ANKRD20A11P	0	0	0	0	0	0
AC025164.1	13	18	19	12	20	9
AC012640.1	0	0	1	0	0	0
RN7SL304P	0	0	0	0	0	0
CARD11-AS1	0	0	0	0	0	0
RNU1-125P	0	0	0	0	0	0
AL391117.1	0	0	0	0	0	0
MED15P6	0	0	0	0	0	0
AC009902.3	1	0	4	5	2	1
H2AW	200	219	190	199	195	201
ABRACL	1120	1545	1444	1461	1210	1314
RPL37P2	0	0	0	1	0	0
DEFB109F	0	0	0	0	0	0
MIR5584	0	0	0	0	0	0
AC093072.1	0	0	0	0	0	0
AP000926.2	2	1	2	6	2	3
MRE11P1	0	0	0	0	0	0
AC114744.1	0	0	0	0	0	0
AC063960.2	2	0	1	0	0	0
LINC02176	0	0	0	0	0	0
ADH1C	0	0	0	0	0	0
AC026254.1	0	0	0	1	0	0
KCTD9P2	0	0	0	0	0	0
LINC01154	0	0	0	1	0	0
AL161945.1	0	0	0	0	0	0
OR11M1P	1	1	0	3	1	1
HINT1P1	0	0	0	0	0	0
AC008121.2	0	0	0	0	0	0
ACMSD	0	0	0	0	0	0
AC021231.2	0	0	0	0	0	0
AC016550.2	0	0	0	0	0	0
LINC00456	0	0	0	0	0	0
KBTBD7	578	690	693	609	476	497
MIR3193	0	0	0	0	0	0
ZNF358	1197	1094	969	960	868	1054
MYL6BP1	0	0	0	0	0	0
RN7SL836P	0	0	0	0	0	0
IGHV3-19	0	0	0	0	0	0
AC116917.1	0	0	0	0	0	0
NUGGC	1	0	2	0	0	0
ITGB5-AS1	0	0	0	0	0	0
LINC01935	0	0	0	0	0	0
AL031601.1	0	0	0	0	0	0
AC005189.1	0	0	0	0	0	0
AC009901.2	0	0	0	0	0	0
RN7SL135P	0	0	0	0	0	0
AC121336.1	0	0	0	0	0	0
RPS29P14	0	0	0	0	0	0
RPS15AP7	0	0	0	0	0	0
AC105389.2	0	0	0	0	0	0
MTND4LP32	0	0	0	0	0	0
VTI1BP4	0	0	0	0	0	0
AC103778.1	0	0	0	0	0	0
AC010319.2	0	0	0	0	0	0
NT5CP1	0	0	0	0	0	0
RHOQP1	19	18	26	38	11	28
AC113403.1	0	0	0	0	0	0
RBPJP6	0	0	0	0	0	0
AL136131.1	0	0	0	0	0	0
RPL7P49	0	0	0	3	0	0
GPRIN2	351	355	314	335	271	303
GPR34	0	0	0	0	0	0
AC009234.1	0	0	0	0	0	0
SLC35F1	327	389	429	396	294	269
GAPDHP48	0	0	0	0	0	0
AC100821.1	0	0	0	0	0	0
RNY4P23	0	0	0	0	0	0
AC092810.4	0	0	0	0	0	0
AL591767.1	0	0	0	0	0	0
SEPHS1P4	0	0	2	0	0	0
AC011524.2	0	0	0	0	0	0
BTF3P4	0	0	0	0	0	0
RPL5P22	0	0	0	0	0	0
AC022483.2	0	0	0	0	0	0
RNU6-826P	0	0	0	0	0	0
AC139426.1	3	6	3	3	3	5
DPP3P2	6	5	6	4	5	1
RPL31P3	0	0	0	0	0	0
RPA3P1	0	0	0	0	0	0
AC063977.4	0	0	0	0	0	0
MIR6795	0	0	0	0	0	0
AL445931.1	0	0	0	0	0	0
AC092724.1	0	0	0	0	0	0
RNU6-646P	0	0	0	0	0	0
PSMA3P	0	0	0	0	0	0
AL163642.2	0	0	0	0	0	0
OR1S1	0	0	0	0	0	0
AC078809.1	0	0	0	0	0	0
RNA5SP379	0	0	0	0	0	0
S100G	0	0	0	0	0	0
RNA5SP500	0	0	0	0	0	0
ASTL	8	12	6	14	10	11
AL161658.1	0	1	0	1	1	1
AC016583.2	0	2	0	0	0	0
PPIAP33	0	0	0	0	0	0
ATP5MFP5	0	0	0	0	0	0
AL732406.1	0	0	0	0	0	0
IMPDH1P6	1	0	1	1	0	0
RNU1-1	58	63	36	124	0	78
AC239860.2	1	2	0	0	0	0
MIR6866	0	0	0	0	0	0
RAB14	867	1098	1295	1089	853	780
C14orf119	1424	1947	1891	1799	1401	1474
AC108938.1	0	0	0	0	0	0
AC006064.6	0	28	0	0	0	0
AC107032.3	0	0	0	0	0	0
RNA5-8SN2	187	333	200	300	178	219
Z82170.1	8	5	7	4	3	4
MIR4517	0	0	0	0	0	0
AC008033.2	0	0	0	0	0	0
AP003730.1	0	0	0	0	0	0
AC136621.1	4	0	0	0	0	0
RNVU1-22	0	0	0	0	0	0
Z83836.1	0	1	0	0	2	0
LINC02880	0	0	0	0	0	0
AP001021.2	0	0	0	0	0	0
H4C4	3	1	1	1	4	3
AC068580.5	0	0	0	0	0	0
AC104695.1	0	0	0	0	0	0
PPIAP44	0	0	0	0	0	0
RN7SL202P	0	0	0	0	0	0
MIR3622B	0	0	0	0	0	0
AL358933.1	1	4	8	4	2	0
AC113618.1	0	0	0	0	0	0
FABP5P1	1	0	0	0	0	0
LINC00184	0	0	0	0	0	0
RNU6-590P	0	0	0	0	0	0
SNORD116-8	0	0	0	0	0	0
AC008379.2	0	0	0	0	0	0
OR11Q1P	0	0	0	0	0	0
AC091152.3	0	0	0	0	0	0
AP001189.3	0	0	0	0	0	0
AF111169.4	0	0	0	0	0	0
C19orf47	330	422	397	385	321	299
MTRF1	229	331	296	309	231	218
CERS2	3820	4506	4685	4670	3855	4046
NOX4	14	17	35	23	18	14
ERMP1	1286	1609	1948	1554	1184	1110
HAPLN3	782	738	820	762	690	693
CRIP1P1	0	0	0	0	0	0
SCRN1	4738	5768	5868	6356	4804	5071
ZBTB17	763	839	734	749	620	645
HOXA11-AS	0	0	0	0	0	0
AP001889.1	0	0	0	0	0	0
C2orf92	26	21	43	28	14	20
MOBP	2	0	0	1	1	0
ALMS1P1	0	3	1	2	2	1
LRRC41	2117	2299	2341	2290	1875	1896
CDKL5	617	714	799	814	594	627
LINC01500	0	0	0	0	0	0
DIS3L2	796	984	877	803	614	642
AC011352.3	0	0	0	0	0	0
MTBP	342	526	521	389	275	259
FAM228B	40	23	33	33	15	21
UPK3A	4	7	6	2	4	4
GSR	1865	2333	2287	2182	1672	1701
UTP18	2230	2895	2921	2766	2139	2205
USP24	2236	2813	2956	2739	1790	1969
PARVA	403	502	541	521	380	381
SCRG1	0	1	0	1	1	0
PDE4B	31	41	52	18	21	19
SLCO6A1	1	11	4	4	3	0
RN7SL5P	0	0	0	0	0	0
LINC02201	0	0	0	0	0	0
XG	8	14	7	9	8	9
MAGOHB	312	364	399	380	265	300
ZNF69	186	191	206	198	123	165
FRS2	421	460	547	457	367	381
OR4C4P	0	0	0	0	0	0
RSKR	194	207	219	178	125	137
SLC4A2	2775	3054	2911	2965	2413	2584
TM7SF3	1846	2261	2240	1979	1475	1437
AC133550.3	0	0	0	0	0	0
DKKL1	50	75	55	41	45	31
RN7SKP17	0	0	0	0	0	0
NDUFAF7	1200	1443	1695	1533	1151	1266
RUSF1	1714	1812	1663	1563	1240	1322
ZNF688	111	124	121	91	66	94
DIABLO	1327	1591	1586	1550	1266	1253
BRD1	1406	1556	1603	1513	1271	1325
SCARNA2	1	1	2	0	2	1
LDB3	39	36	26	23	13	27
ACOT7	3075	3709	3224	3560	2828	2964
GRIN1	21	29	15	28	33	40
LINC02665	0	0	0	0	0	0
SFT2D1	564	811	921	751	548	583
AL024509.2	0	0	0	0	0	0
AC126755.1	1178	1004	985	743	703	745
AC120498.3	0	0	0	0	0	0
MIR1914	0	0	0	0	0	0
AC079203.1	0	0	0	0	1	0
GRIN2A	104	102	97	105	109	90
MIR4793	0	0	0	0	0	0
ZNF8-ERVK3-1	11	48	19	62	22	15
FABP3	217	264	240	259	227	250
AC090337.1	0	1	0	0	0	0
AC092365.1	0	0	0	0	0	0
ACP6	817	978	952	869	655	666
NAA25	1157	1562	1669	1485	1102	1048
ADSL	2947	4004	3548	3706	2993	3033
LINC02817	0	0	0	0	0	0
FMNL1	294	312	284	265	247	274
LINC02543	0	0	0	0	0	0
AC008154.1	0	0	0	0	0	0
CEP85L	592	761	864	644	477	450
GXYLT1P7	0	0	0	0	0	0
RPL39P39	0	0	0	0	0	0
VN1R81P	0	0	0	0	0	0
AC022706.1	0	2	1	3	4	1
SLC25A5	8802	10947	11172	10678	8681	8552
RGR	0	0	0	0	0	0
HS3ST1	9	12	7	16	5	9
CD19	18	16	22	30	15	20
DUOX1	41	53	39	32	42	50
AL133410.1	20	27	20	21	15	7
AL359710.1	0	0	2	0	0	2
CHGB	36	47	39	22	27	20
MTND5P27	0	0	0	0	0	0
DIAPH2-AS1	0	0	0	0	0	0
AC099522.1	1	0	0	0	0	0
PRSS8	4280	4656	4291	4332	3715	4047
AL133467.5	0	0	0	0	0	0
SNRPGP11	0	0	0	0	0	0
FIGN	555	689	763	632	460	526
TBC1D3F	0	0	0	0	0	0
GBE1	211	302	266	244	224	198
A2M-AS1	18	21	27	3	3	11
VMA21	749	895	1113	956	665	686
AC004834.1	3	9	10	6	3	4
TLK1P1	0	0	0	0	0	0
TEX28	0	0	0	0	0	0
FGD3	100	103	106	73	52	91
LINC00443	2	0	0	2	0	0
LINC02037	1	0	0	0	0	0
AC112487.2	0	0	0	0	0	0
SWAP70	1289	1511	1590	1712	1336	1341
TXNL4AP1	0	0	0	0	0	0
RPS3AP12	0	1	0	0	0	0
ACSM3	234	262	300	263	229	199
AC091812.1	0	0	0	0	0	0
UGT1A6	0	0	0	0	0	0
AC093675.1	0	0	0	0	0	0
FAM171A2	1313	1160	1096	992	909	1003
MIR6878	0	0	0	0	0	0
AL034550.1	0	0	0	0	0	0
AC006453.2	0	0	0	0	0	0
SLC35B2	1420	1481	1375	1212	1085	1156
MYO1H	3	8	4	2	3	0
PLPP3	1005	1042	1266	1217	923	1019
AC010486.2	0	0	0	0	0	0
AC067852.4	0	0	0	0	0	0
AL161757.1	0	0	0	0	0	0
CDO1	413	557	551	476	383	346
AGFG2	188	169	199	189	180	196
AC034102.4	0	0	0	1	0	0
OR5J1P	0	0	0	0	0	0
AC008696.2	0	0	0	0	0	0
RNA5SP187	0	0	0	0	0	0
PDCL2P1	0	0	0	0	0	0
AKIRIN2	969	1073	1152	1049	795	875
H2AC9P	0	0	0	0	0	0
AL157838.1	0	0	0	0	0	0
TRIM67	0	0	0	0	0	0
LINC02765	1	1	0	0	2	0
RAB36	62	76	85	60	41	52
MPPED2-AS1	0	0	0	0	0	0
RNU6-121P	0	0	0	0	0	0
SAPCD1-AS1	5	9	5	7	1	7
CR383656.1	0	0	0	0	0	0
OOSP2	0	0	0	0	0	0
PRKCA	1962	2343	2279	2360	1641	1929
AC015871.8	14	10	9	10	6	11
AC136431.2	0	0	0	1	1	0
AC006195.1	2	1	1	3	0	0
SNORD83B	0	0	0	0	0	0
NPSR1-AS1	2	0	0	0	0	0
AC079944.1	0	0	0	0	0	0
AC005821.2	0	0	0	0	0	0
AC005520.3	0	0	0	0	0	1
AL590096.1	2	0	1	0	1	1
AL078582.2	0	0	0	0	0	0
MTND5P25	0	0	0	0	0	0
AC133548.2	0	0	0	0	0	0
AC005746.3	0	0	0	0	0	0
AC009563.1	0	0	0	0	0	0
ZSCAN12	371	475	509	488	348	415
ARMCX1	589	658	677	652	502	499
SMIM20	782	922	974	852	653	680
AL592464.3	0	0	0	0	0	0
AC092634.7	0	0	0	0	0	0
MIR320C2	0	0	0	0	0	0
MTCYBP16	0	0	0	0	0	0
SNORD114-16	0	0	0	0	0	0
MIR602	0	0	0	0	0	0
AP000753.3	0	0	0	0	0	0
AC108174.1	0	0	0	0	0	0
AC008808.1	0	0	0	0	0	0
RNU6-807P	0	0	0	0	0	0
RPL22P23	0	0	0	0	0	0
AC068989.1	0	0	1	2	0	0
AC005616.1	0	0	0	0	0	0
AL121658.1	19	16	18	18	17	12
RNU6-1264P	0	0	0	0	0	0
AL096803.1	0	0	0	0	0	0
RPL7AP22	4	0	1	0	1	2
LINC01124	0	0	2	0	0	0
LINC01755	0	0	0	0	0	0
RN7SL225P	0	0	0	0	0	0
AC022145.2	0	0	0	0	0	0
AC068587.5	0	8	0	5	0	0
IGHD2-15	0	0	0	0	0	0
BTF3P13	0	0	0	0	0	0
SCGB2B3P	0	0	0	0	0	0
AC068228.3	0	0	2	0	0	0
GARS1P1	0	0	0	0	0	0
AL135924.1	0	0	0	0	0	0
RNU7-74P	0	0	0	0	0	0
AC108134.4	3	0	1	0	0	1
MIR1204	0	0	0	0	0	0
FP475955.4	0	0	0	0	0	0
EIF4A1P2	0	1	4	0	1	0
AC245452.2	0	0	0	0	0	0
AC104332.1	0	0	0	0	0	0
MIR1302-8	0	0	0	0	0	0
RN7SL384P	0	0	0	0	0	0
AL157895.1	0	0	0	0	0	0
ATXN1L	1548	1820	1947	1937	1472	1687
AC006252.1	5	6	3	4	9	10
LINC00528	0	0	0	1	0	1
LINC02470	1	1	4	2	0	3
AL139286.1	0	0	0	0	0	0
AC096631.1	0	0	0	0	0	0
RN7SL604P	0	0	0	0	0	0
AP001972.3	1	1	0	1	3	3
DDX18P5	0	0	0	0	0	0
AC000085.1	2	1	1	1	3	1
RPL21P13	0	0	0	0	0	0
AL139390.1	0	0	0	0	0	0
IFNL3	0	2	0	0	0	0
AL445213.2	1	1	0	0	0	0
RNA5SP491	0	0	0	0	0	0
KRTAP12-6P	0	0	0	0	0	0
LINC00463	0	0	0	0	0	0
AC009852.1	0	0	0	0	0	0
MARCHF4	28	36	40	51	39	49
MIR4318	0	0	0	0	0	0
SNORD43	0	0	0	0	0	0
GPC5-IT1	0	0	0	0	0	0
AC108064.1	0	0	0	0	0	0
AL590302.2	0	0	0	0	0	0
AC133634.1	0	0	0	0	0	0
SEC23A-AS1	0	0	0	0	0	0
AC123768.4	0	0	0	0	0	0
MT-TD	0	0	0	0	0	0
SLCO4C1	418	477	468	457	352	385
DLL1	707	689	666	655	564	598
AC007253.1	0	0	0	0	0	0
RNA5SP392	0	0	0	0	0	0
AC096645.1	0	0	0	2	0	0
AC099563.1	0	0	0	0	0	0
AC090159.1	0	0	0	0	0	0
AC098657.2	0	0	0	0	0	0
AC106037.1	0	0	0	0	0	0
HMGB1P15	0	0	0	0	0	0
RN7SL189P	0	0	0	0	0	0
AC010422.8	147	187	174	182	127	135
MYADM-AS1	0	0	2	1	0	0
AP001970.1	0	0	0	0	0	0
NMNAT1P1	0	0	0	0	0	0
MIR3188	0	0	0	0	0	0
UBA52P7	0	0	0	0	0	0
DHFRP2	0	0	0	0	0	0
AC008663.3	0	0	0	0	0	0
AC007718.1	0	0	0	0	0	0
RPS4XP20	0	0	0	0	0	0
IGHVII-43-1	0	0	0	0	0	0
AC068790.7	0	0	1	2	0	0
